timestamp,artist,followers,popularity
2025-09-24 06:27:05.509449+00:00,KNEECAP,430630,66
2025-09-24 06:27:05.581381+00:00,CMAT,186569,67
2025-09-24 06:27:05.663123+00:00,NewDad,160442,56
2025-09-24 06:27:05.758666+00:00,SELLO,7368,22
2025-09-24 06:27:05.855017+00:00,Aby Coulibaly,15773,31
2025-09-24 06:27:05.957582+00:00,Inhaler,500883,61
2025-09-24 06:27:06.088460+00:00,MOIO,66335,47
2025-09-24 06:27:06.207211+00:00,Monjola,12711,28
2025-09-24 06:27:06.321366+00:00,Fizzy Orange,5684,31
2025-09-24 06:27:06.445993+00:00,Annie-Dog,1906,12
2025-09-24 06:27:06.631395+00:00,Kojaque,53606,37
