timestamp,artist,followers,popularity
2025-09-14 06:23:43.963122+00:00,KNEECAP,424508,67
2025-09-14 06:23:44.053470+00:00,CMAT,183568,67
2025-09-14 06:23:44.143571+00:00,NewDad,157924,54
2025-09-14 06:23:44.250675+00:00,SELLO,7360,23
2025-09-14 06:23:44.329288+00:00,Aby Coulibaly,15743,32
2025-09-14 06:23:44.406854+00:00,Inhaler,501423,61
2025-09-14 06:23:44.498187+00:00,MOIO,66128,47
2025-09-14 06:23:44.562857+00:00,Monjola,12718,28
2025-09-14 06:23:44.639221+00:00,Fizzy Orange,5650,31
2025-09-14 06:23:44.745208+00:00,Annie-Dog,1808,12
2025-09-14 06:23:44.842479+00:00,Kojaque,53584,37
