timestamp,artist,followers,popularity
2025-12-22 06:34:02.083905+00:00,KNEECAP,475297,64
2025-12-22 06:34:02.180562+00:00,CMAT,207788,62
2025-12-22 06:34:02.309866+00:00,NewDad,178055,55
2025-12-22 06:34:02.468725+00:00,SELLO,7456,22
2025-12-22 06:34:02.593276+00:00,Aby Coulibaly,16041,30
2025-12-22 06:34:02.667951+00:00,Inhaler,516132,61
2025-12-22 06:34:02.743996+00:00,MOIO,68584,45
2025-12-22 06:34:02.839379+00:00,Monjola,12825,26
2025-12-22 06:34:02.924879+00:00,Fizzy Orange,5859,28
2025-12-22 06:34:03.050080+00:00,Annie-Dog,1888,13
2025-12-22 06:34:03.157454+00:00,Kojaque,53888,35
