timestamp,artist,followers,popularity
2026-05-26 09:54:40.535690+00:00,KNEECAP,539821,64
2026-05-26 09:54:40.614175+00:00,CMAT,236766,57
2026-05-26 09:54:40.768229+00:00,NewDad,204112,52
2026-05-26 09:54:40.821394+00:00,SELLO,7564,17
2026-05-26 09:54:40.891473+00:00,Aby Coulibaly,16816,28
2026-05-26 09:54:40.949569+00:00,Inhaler,537166,56
2026-05-26 09:54:41.015633+00:00,MOIO,70979,40
2026-05-26 09:54:41.074973+00:00,Monjola,13004,24
2026-05-26 09:54:41.153933+00:00,Fizzy Orange,6141,25
2026-05-26 09:54:41.225563+00:00,Annie-Dog,2009,7
2026-05-26 09:54:41.315715+00:00,Kojaque,55722,36
