timestamp,artist,followers,popularity
2025-09-22 06:28:34.286933+00:00,KNEECAP,429471,66
2025-09-22 06:28:34.333148+00:00,CMAT,186142,67
2025-09-22 06:28:34.381495+00:00,NewDad,159883,55
2025-09-22 06:28:34.481527+00:00,SELLO,7367,22
2025-09-22 06:28:34.553712+00:00,Aby Coulibaly,15770,32
2025-09-22 06:28:34.601334+00:00,Inhaler,500556,61
2025-09-22 06:28:34.645307+00:00,MOIO,66280,47
2025-09-22 06:28:34.707059+00:00,Monjola,12713,28
2025-09-22 06:28:34.775557+00:00,Fizzy Orange,5678,31
2025-09-22 06:28:34.844441+00:00,Annie-Dog,1902,12
2025-09-22 06:28:34.903773+00:00,Kojaque,53603,37
