timestamp,artist,followers,popularity
2025-11-07 06:28:49.716940+00:00,KNEECAP,455003,62
2025-11-07 06:28:49.775220+00:00,CMAT,196675,60
2025-11-07 06:28:49.821216+00:00,NewDad,170058,53
2025-11-07 06:28:49.873114+00:00,SELLO,7401,18
2025-11-07 06:28:49.946340+00:00,Aby Coulibaly,15888,28
2025-11-07 06:28:50.034938+00:00,Inhaler,507764,59
2025-11-07 06:28:50.104608+00:00,MOIO,67433,44
2025-11-07 06:28:50.218966+00:00,Monjola,12747,24
2025-11-07 06:28:50.276993+00:00,Fizzy Orange,5748,27
2025-11-07 06:28:50.371532+00:00,Annie-Dog,1841,10
2025-11-07 06:28:50.480702+00:00,Kojaque,53694,33
