timestamp,artist,followers,popularity
2026-03-14 06:44:09.239309+00:00,KNEECAP,506487,60
2026-03-14 06:44:09.374430+00:00,CMAT,223800,58
2026-03-14 06:44:09.481059+00:00,NewDad,191477,52
2026-03-14 06:44:09.597994+00:00,SELLO,7523,16
2026-03-14 06:44:09.733577+00:00,Aby Coulibaly,16493,29
2026-03-14 06:44:09.847949+00:00,Inhaler,528575,57
2026-03-14 06:44:09.972559+00:00,MOIO,69704,40
2026-03-14 06:44:10.079039+00:00,Monjola,12946,23
2026-03-14 06:44:10.218597+00:00,Fizzy Orange,6000,25
2026-03-14 06:44:10.405121+00:00,Annie-Dog,1961,7
2026-03-14 06:44:10.514133+00:00,Kojaque,54831,33
