timestamp,artist,followers,popularity
2026-03-26 07:06:51.983349+00:00,KNEECAP,512684,62
2026-03-26 07:06:52.036991+00:00,CMAT,226026,59
2026-03-26 07:06:52.092375+00:00,NewDad,193363,52
2026-03-26 07:06:52.157460+00:00,SELLO,7534,17
2026-03-26 07:06:52.291161+00:00,Aby Coulibaly,16557,29
2026-03-26 07:06:52.331699+00:00,Inhaler,529967,58
2026-03-26 07:06:52.396274+00:00,MOIO,69868,40
2026-03-26 07:06:52.483146+00:00,Monjola,12956,24
2026-03-26 07:06:52.621283+00:00,Fizzy Orange,6023,26
2026-03-26 07:06:52.830519+00:00,Annie-Dog,1970,8
2026-03-26 07:06:52.871720+00:00,Kojaque,55035,36
