timestamp,artist,followers,popularity
2026-05-15 08:47:28.232009+00:00,KNEECAP,535553,67
2026-05-15 08:47:28.301409+00:00,CMAT,234977,59
2026-05-15 08:47:28.369592+00:00,NewDad,202567,55
2026-05-15 08:47:28.415701+00:00,SELLO,7553,19
2026-05-15 08:47:28.496151+00:00,Aby Coulibaly,16749,30
2026-05-15 08:47:28.554569+00:00,Inhaler,535919,59
2026-05-15 08:47:28.606748+00:00,MOIO,70665,43
2026-05-15 08:47:28.677401+00:00,Monjola,12990,26
2026-05-15 08:47:28.756922+00:00,Fizzy Orange,6106,28
2026-05-15 08:47:28.833155+00:00,Annie-Dog,2005,9
2026-05-15 08:47:28.888303+00:00,Kojaque,55636,39
