timestamp,artist,followers,popularity
2025-09-11 06:26:58.161200+00:00,KNEECAP,422375,67
2025-09-11 06:26:58.211317+00:00,CMAT,182308,67
2025-09-11 06:26:58.261694+00:00,NewDad,157425,54
2025-09-11 06:26:58.342661+00:00,SELLO,7357,23
2025-09-11 06:26:58.406600+00:00,Aby Coulibaly,15737,32
2025-09-11 06:26:58.532612+00:00,Inhaler,500967,61
2025-09-11 06:26:58.595798+00:00,MOIO,66095,47
2025-09-11 06:26:58.747704+00:00,Monjola,12717,28
2025-09-11 06:26:58.808204+00:00,Fizzy Orange,5644,30
2025-09-11 06:26:58.869190+00:00,Annie-Dog,1791,12
2025-09-11 06:26:58.945084+00:00,Kojaque,53575,37
