timestamp,artist,followers,popularity
2026-07-22 08:26:30.421781+00:00,KNEECAP,560020,63
2026-07-22 08:26:30.488987+00:00,CMAT,259437,63
2026-07-22 08:26:30.560214+00:00,NewDad,212188,54
2026-07-22 08:26:30.629383+00:00,SELLO,7618,19
2026-07-22 08:26:30.730168+00:00,Aby Coulibaly,17056,29
2026-07-22 08:26:30.834411+00:00,Inhaler,544810,58
2026-07-22 08:26:30.900999+00:00,MOIO,72321,44
2026-07-22 08:26:30.977482+00:00,Monjola,13234,26
2026-07-22 08:26:31.062018+00:00,Fizzy Orange,6266,29
2026-07-22 08:26:31.139974+00:00,Annie-Dog,2020,6
2026-07-22 08:26:31.212821+00:00,Kojaque,56135,36
