timestamp,artist,followers,popularity
2026-09-24 11:09:17.717482+00:00,KNEECAP,580031,63
2026-09-24 11:09:17.913026+00:00,CMAT,272487,62
2026-09-24 11:09:18.175620+00:00,NewDad,220418,55
2026-09-24 11:09:18.451458+00:00,SELLO,7702,18
2026-09-24 11:09:18.568217+00:00,Aby Coulibaly,17292,30
2026-09-24 11:09:18.839325+00:00,Inhaler,552264,58
2026-09-24 11:09:19.120227+00:00,MOIO,73486,44
2026-09-24 11:09:19.575602+00:00,Monjola,13333,25
2026-09-24 11:09:19.686595+00:00,Fizzy Orange,6398,29
2026-09-24 11:09:19.768048+00:00,Annie-Dog,2035,6
2026-09-24 11:09:19.855892+00:00,Kojaque,56527,36
