timestamp,artist,followers,popularity
2026-06-13 08:56:39.161224+00:00,KNEECAP,546676,63
2026-06-13 08:56:39.214148+00:00,CMAT,247703,60
2026-06-13 08:56:39.284115+00:00,NewDad,206979,52
2026-06-13 08:56:39.331326+00:00,SELLO,7570,16
2026-06-13 08:56:39.420555+00:00,Aby Coulibaly,16917,28
2026-06-13 08:56:39.499102+00:00,Inhaler,539289,56
2026-06-13 08:56:39.537804+00:00,MOIO,71371,41
2026-06-13 08:56:39.596070+00:00,Monjola,13072,24
2026-06-13 08:56:39.665403+00:00,Fizzy Orange,6185,26
2026-06-13 08:56:39.715899+00:00,Annie-Dog,2017,7
2026-06-13 08:56:39.773186+00:00,Kojaque,55883,35
