timestamp,artist,followers,popularity
2025-06-30 06:29:19.914164+00:00,KNEECAP,342935,65
2025-06-30 06:29:19.980540+00:00,CMAT,142117,63
2025-06-30 06:29:20.066958+00:00,NewDad,146040,53
2025-06-30 06:29:20.135486+00:00,SELLO,7228,27
2025-06-30 06:29:20.204040+00:00,Aby Coulibaly,15500,32
2025-06-30 06:29:20.273427+00:00,Inhaler,488560,63
2025-06-30 06:29:20.342079+00:00,MOIO,64962,49
2025-06-30 06:29:20.426415+00:00,Monjola,12709,30
2025-06-30 06:29:20.508188+00:00,Fizzy Orange,5320,31
2025-06-30 06:29:20.578046+00:00,Annie-Dog,1758,15
2025-06-30 06:29:20.648174+00:00,Kojaque,53375,38
