timestamp,artist,followers,popularity
2026-04-26 07:27:53.600406+00:00,KNEECAP,521837,62
2026-04-26 07:27:53.801804+00:00,CMAT,231053,59
2026-04-26 07:27:53.924833+00:00,NewDad,199521,54
2026-04-26 07:27:54.030012+00:00,SELLO,7546,18
2026-04-26 07:27:54.124415+00:00,Aby Coulibaly,16671,30
2026-04-26 07:27:54.210000+00:00,Inhaler,533816,59
2026-04-26 07:27:54.338269+00:00,MOIO,70178,41
2026-04-26 07:27:54.437468+00:00,Monjola,12974,25
2026-04-26 07:27:54.625151+00:00,Fizzy Orange,6066,27
2026-04-26 07:27:54.773980+00:00,Annie-Dog,1985,8
2026-04-26 07:27:54.862963+00:00,Kojaque,55435,38
