timestamp,artist,followers,popularity
2025-08-31 06:24:26.529302+00:00,KNEECAP,413578,66
2025-08-31 06:24:26.576986+00:00,CMAT,175262,64
2025-08-31 06:24:26.629844+00:00,NewDad,155534,54
2025-08-31 06:24:26.689704+00:00,SELLO,7347,24
2025-08-31 06:24:26.743559+00:00,Aby Coulibaly,15718,32
2025-08-31 06:24:26.788454+00:00,Inhaler,499532,61
2025-08-31 06:24:26.831410+00:00,MOIO,65935,47
2025-08-31 06:24:26.889924+00:00,Monjola,12707,29
2025-08-31 06:24:26.947315+00:00,Fizzy Orange,5544,30
2025-08-31 06:24:26.998275+00:00,Annie-Dog,1785,13
2025-08-31 06:24:27.040997+00:00,Kojaque,53554,37
