timestamp,artist,followers,popularity
2025-06-12 06:28:14.143177+00:00,KNEECAP,319285,64
2025-06-12 06:28:14.183132+00:00,CMAT,129648,61
2025-06-12 06:28:14.222828+00:00,NewDad,143842,53
2025-06-12 06:28:14.258476+00:00,SELLO,7155,24
2025-06-12 06:28:14.301631+00:00,Aby Coulibaly,15456,31
2025-06-12 06:28:14.343159+00:00,Inhaler,483590,63
2025-06-12 06:28:14.383269+00:00,MOIO,64312,49
2025-06-12 06:28:14.448783+00:00,Monjola,12684,30
2025-06-12 06:28:14.489328+00:00,Fizzy Orange,5243,30
2025-06-12 06:28:14.545825+00:00,Annie-Dog,1744,16
2025-06-12 06:28:14.593204+00:00,Kojaque,53287,38
