timestamp,artist,followers,popularity
2025-10-18 06:24:37.022025+00:00,KNEECAP,447146,62
2025-10-18 06:24:37.235561+00:00,CMAT,192746,61
2025-10-18 06:24:37.649191+00:00,NewDad,166249,53
2025-10-18 06:24:37.814975+00:00,SELLO,7393,17
2025-10-18 06:24:38.032439+00:00,Aby Coulibaly,15833,27
2025-10-18 06:24:38.110501+00:00,Inhaler,504728,57
2025-10-18 06:24:38.187266+00:00,MOIO,67102,43
2025-10-18 06:24:38.252067+00:00,Monjola,12726,24
2025-10-18 06:24:38.315816+00:00,Fizzy Orange,5723,27
2025-10-18 06:24:38.401756+00:00,Annie-Dog,1822,9
2025-10-18 06:24:38.462846+00:00,Kojaque,53743,32
