timestamp,artist,followers,popularity
2025-09-09 06:27:39.585489+00:00,KNEECAP,421145,66
2025-09-09 06:27:39.650678+00:00,CMAT,181320,67
2025-09-09 06:27:39.933478+00:00,NewDad,157062,54
2025-09-09 06:27:39.979403+00:00,SELLO,7358,23
2025-09-09 06:27:40.142254+00:00,Aby Coulibaly,15732,32
2025-09-09 06:27:40.261650+00:00,Inhaler,500704,61
2025-09-09 06:27:40.372968+00:00,MOIO,66080,47
2025-09-09 06:27:40.447557+00:00,Monjola,12718,29
2025-09-09 06:27:40.515206+00:00,Fizzy Orange,5638,30
2025-09-09 06:27:40.668919+00:00,Annie-Dog,1791,12
2025-09-09 06:27:40.744279+00:00,Kojaque,53565,37
