timestamp,artist,followers,popularity
2025-09-19 06:26:40.697058+00:00,KNEECAP,427070,66
2025-09-19 06:26:40.757054+00:00,CMAT,185187,67
2025-09-19 06:26:40.823803+00:00,NewDad,158918,55
2025-09-19 06:26:40.879473+00:00,SELLO,7362,23
2025-09-19 06:26:40.946298+00:00,Aby Coulibaly,15759,32
2025-09-19 06:26:41.032830+00:00,Inhaler,500130,61
2025-09-19 06:26:41.107410+00:00,MOIO,66234,47
2025-09-19 06:26:41.188079+00:00,Monjola,12718,29
2025-09-19 06:26:41.286737+00:00,Fizzy Orange,5666,31
2025-09-19 06:26:41.437334+00:00,Annie-Dog,1901,12
2025-09-19 06:26:41.498405+00:00,Kojaque,53593,37
