timestamp,artist,followers,popularity
2025-12-03 06:31:04.763330+00:00,KNEECAP,465984,63
2025-12-03 06:31:04.853992+00:00,CMAT,201320,61
2025-12-03 06:31:04.929684+00:00,NewDad,174437,54
2025-12-03 06:31:05.021765+00:00,SELLO,7439,21
2025-12-03 06:31:05.204600+00:00,Aby Coulibaly,15957,30
2025-12-03 06:31:05.284330+00:00,Inhaler,512093,60
2025-12-03 06:31:05.364681+00:00,MOIO,67961,45
2025-12-03 06:31:05.442158+00:00,Monjola,12796,25
2025-12-03 06:31:05.537670+00:00,Fizzy Orange,5809,27
2025-12-03 06:31:05.620997+00:00,Annie-Dog,1886,13
2025-12-03 06:31:05.708259+00:00,Kojaque,53771,34
