timestamp,artist,followers,popularity
2026-06-02 10:21:55.880824+00:00,KNEECAP,542320,64
2026-06-02 10:21:55.984652+00:00,CMAT,238584,57
2026-06-02 10:21:56.068086+00:00,NewDad,205066,52
2026-06-02 10:21:56.151410+00:00,SELLO,7564,16
2026-06-02 10:21:56.224804+00:00,Aby Coulibaly,16865,28
2026-06-02 10:21:56.286483+00:00,Inhaler,537960,56
2026-06-02 10:21:56.348404+00:00,MOIO,71165,40
2026-06-02 10:21:56.426997+00:00,Monjola,13024,23
2026-06-02 10:21:56.512047+00:00,Fizzy Orange,6161,25
2026-06-02 10:21:56.576168+00:00,Annie-Dog,2010,7
2026-06-02 10:21:56.653618+00:00,Kojaque,55771,35
