timestamp,artist,followers,popularity
2026-07-12 08:14:46.141190+00:00,KNEECAP,556502,64
2026-07-12 08:14:46.195681+00:00,CMAT,256935,62
2026-07-12 08:14:46.251175+00:00,NewDad,210808,53
2026-07-12 08:14:46.415134+00:00,SELLO,7601,19
2026-07-12 08:14:46.462006+00:00,Aby Coulibaly,17023,29
2026-07-12 08:14:46.517539+00:00,Inhaler,543627,58
2026-07-12 08:14:46.591802+00:00,MOIO,72023,43
2026-07-12 08:14:46.657126+00:00,Monjola,13212,26
2026-07-12 08:14:46.717060+00:00,Fizzy Orange,6250,28
2026-07-12 08:14:46.786679+00:00,Annie-Dog,2018,6
2026-07-12 08:14:46.891304+00:00,Kojaque,56078,36
