timestamp,artist,followers,popularity
2026-03-13 06:52:45.906102+00:00,KNEECAP,505814,60
2026-03-13 06:52:46.018590+00:00,CMAT,223604,58
2026-03-13 06:52:46.121799+00:00,NewDad,191310,52
2026-03-13 06:52:46.306294+00:00,SELLO,7520,16
2026-03-13 06:52:46.412259+00:00,Aby Coulibaly,16491,29
2026-03-13 06:52:46.496916+00:00,Inhaler,528436,57
2026-03-13 06:52:46.610653+00:00,MOIO,69688,40
2026-03-13 06:52:46.712234+00:00,Monjola,12943,23
2026-03-13 06:52:46.814073+00:00,Fizzy Orange,6000,25
2026-03-13 06:52:46.908447+00:00,Annie-Dog,1948,7
2026-03-13 06:52:46.996210+00:00,Kojaque,54816,33
