timestamp,artist,followers,popularity
2026-01-29 06:46:07.270502+00:00,KNEECAP,488775,63
2026-01-29 06:46:07.316332+00:00,CMAT,216236,61
2026-01-29 06:46:07.360677+00:00,NewDad,184100,55
2026-01-29 06:46:07.420773+00:00,SELLO,7492,21
2026-01-29 06:46:07.466218+00:00,Aby Coulibaly,16231,31
2026-01-29 06:46:07.523400+00:00,Inhaler,522733,61
2026-01-29 06:46:07.722204+00:00,MOIO,69188,44
2026-01-29 06:46:07.803806+00:00,Monjola,12887,27
2026-01-29 06:46:07.889102+00:00,Fizzy Orange,5906,28
2026-01-29 06:46:07.983435+00:00,Annie-Dog,1916,10
2026-01-29 06:46:08.073675+00:00,Kojaque,54358,35
