timestamp,artist,followers,popularity
2026-01-17 06:29:58.479273+00:00,KNEECAP,484646,63
2026-01-17 06:29:58.520543+00:00,CMAT,213870,61
2026-01-17 06:29:58.570939+00:00,NewDad,182189,54
2026-01-17 06:29:58.628736+00:00,SELLO,7489,21
2026-01-17 06:29:58.829652+00:00,Aby Coulibaly,16168,31
2026-01-17 06:29:58.896060+00:00,Inhaler,521001,61
2026-01-17 06:29:58.938806+00:00,MOIO,69042,44
2026-01-17 06:29:59.072024+00:00,Monjola,12870,27
2026-01-17 06:29:59.122099+00:00,Fizzy Orange,5890,28
2026-01-17 06:29:59.181089+00:00,Annie-Dog,1900,11
2026-01-17 06:29:59.258497+00:00,Kojaque,54190,35
