timestamp,artist,followers,popularity
2025-08-22 06:28:00.472275+00:00,KNEECAP,405512,66
2025-08-22 06:28:00.512512+00:00,CMAT,168085,65
2025-08-22 06:28:00.550143+00:00,NewDad,154339,54
2025-08-22 06:28:00.603936+00:00,SELLO,7332,25
2025-08-22 06:28:00.644899+00:00,Aby Coulibaly,15697,33
2025-08-22 06:28:00.689009+00:00,Inhaler,496514,62
2025-08-22 06:28:00.758257+00:00,MOIO,65770,48
2025-08-22 06:28:00.798140+00:00,Monjola,12706,29
2025-08-22 06:28:00.849205+00:00,Fizzy Orange,5513,30
2025-08-22 06:28:00.895491+00:00,Annie-Dog,1782,13
2025-08-22 06:28:00.961589+00:00,Kojaque,53535,37
