timestamp,artist,followers,popularity
2026-04-19 07:18:19.159191+00:00,KNEECAP,519954,62
2026-04-19 07:18:19.206272+00:00,CMAT,230091,59
2026-04-19 07:18:19.252453+00:00,NewDad,198300,54
2026-04-19 07:18:19.295510+00:00,SELLO,7540,18
2026-04-19 07:18:19.353752+00:00,Aby Coulibaly,16631,30
2026-04-19 07:18:19.405972+00:00,Inhaler,532862,59
2026-04-19 07:18:19.454280+00:00,MOIO,70079,41
2026-04-19 07:18:19.499910+00:00,Monjola,12970,25
2026-04-19 07:18:19.560328+00:00,Fizzy Orange,6054,27
2026-04-19 07:18:19.612479+00:00,Annie-Dog,1983,8
2026-04-19 07:18:19.657988+00:00,Kojaque,55351,38
