timestamp,artist,followers,popularity
2026-05-03 08:00:24.941737+00:00,KNEECAP,526688,63
2026-05-03 08:00:25.124666+00:00,CMAT,232725,59
2026-05-03 08:00:25.240624+00:00,NewDad,200742,55
2026-05-03 08:00:25.344014+00:00,SELLO,7550,18
2026-05-03 08:00:25.664631+00:00,Aby Coulibaly,16703,30
2026-05-03 08:00:25.750328+00:00,Inhaler,534593,59
2026-05-03 08:00:25.836133+00:00,MOIO,70357,42
2026-05-03 08:00:25.930482+00:00,Monjola,12985,25
2026-05-03 08:00:26.013008+00:00,Fizzy Orange,6078,27
2026-05-03 08:00:26.126471+00:00,Annie-Dog,1990,8
2026-05-03 08:00:26.422278+00:00,Kojaque,55504,38
