timestamp,artist,followers,popularity
2026-01-19 06:37:32.870229+00:00,KNEECAP,485372,63
2026-01-19 06:37:32.918508+00:00,CMAT,214405,61
2026-01-19 06:37:33.119280+00:00,NewDad,182503,54
2026-01-19 06:37:33.179164+00:00,SELLO,7488,21
2026-01-19 06:37:33.248952+00:00,Aby Coulibaly,16177,31
2026-01-19 06:37:33.334768+00:00,Inhaler,521311,61
2026-01-19 06:37:33.431017+00:00,MOIO,69080,44
2026-01-19 06:37:33.503243+00:00,Monjola,12874,27
2026-01-19 06:37:33.580393+00:00,Fizzy Orange,5892,28
2026-01-19 06:37:33.692370+00:00,Annie-Dog,1901,11
2026-01-19 06:37:33.799757+00:00,Kojaque,54209,35
