timestamp,artist,followers,popularity
2026-09-16 10:53:08.191734+00:00,KNEECAP,577192,63
2026-09-16 10:53:08.246096+00:00,CMAT,270967,62
2026-09-16 10:53:08.324431+00:00,NewDad,219469,55
2026-09-16 10:53:08.371624+00:00,SELLO,7693,18
2026-09-16 10:53:08.449945+00:00,Aby Coulibaly,17261,29
2026-09-16 10:53:08.575345+00:00,Inhaler,551363,58
2026-09-16 10:53:08.625929+00:00,MOIO,73368,44
2026-09-16 10:53:08.693632+00:00,Monjola,13323,25
2026-09-16 10:53:08.842365+00:00,Fizzy Orange,6380,29
2026-09-16 10:53:08.903106+00:00,Annie-Dog,2030,6
2026-09-16 10:53:08.958917+00:00,Kojaque,56452,36
