timestamp,artist,followers,popularity
2025-12-23 06:33:10.871539+00:00,KNEECAP,475665,64
2025-12-23 06:33:10.955010+00:00,CMAT,208082,62
2025-12-23 06:33:11.080087+00:00,NewDad,178215,55
2025-12-23 06:33:11.150619+00:00,SELLO,7458,21
2025-12-23 06:33:11.225983+00:00,Aby Coulibaly,16042,30
2025-12-23 06:33:11.291112+00:00,Inhaler,516295,61
2025-12-23 06:33:11.444546+00:00,MOIO,68605,45
2025-12-23 06:33:11.558759+00:00,Monjola,12824,26
2025-12-23 06:33:11.752640+00:00,Fizzy Orange,5864,28
2025-12-23 06:33:11.868834+00:00,Annie-Dog,1890,12
2025-12-23 06:33:11.940265+00:00,Kojaque,53888,35
