timestamp,artist,followers,popularity
2025-11-21 06:29:36.559358+00:00,KNEECAP,460726,62
2025-11-21 06:29:36.607923+00:00,CMAT,199007,60
2025-11-21 06:29:36.658707+00:00,NewDad,172408,54
2025-11-21 06:29:36.788623+00:00,SELLO,7421,19
2025-11-21 06:29:36.867881+00:00,Aby Coulibaly,15921,30
2025-11-21 06:29:37.006542+00:00,Inhaler,510014,59
2025-11-21 06:29:37.049395+00:00,MOIO,67651,44
2025-11-21 06:29:37.118056+00:00,Monjola,12760,25
2025-11-21 06:29:37.192468+00:00,Fizzy Orange,5786,27
2025-11-21 06:29:37.239525+00:00,Annie-Dog,1860,11
2025-11-21 06:29:37.292730+00:00,Kojaque,53724,33
