timestamp,artist,followers,popularity
2025-09-02 06:28:12.357941+00:00,KNEECAP,415263,66
2025-09-02 06:28:12.396699+00:00,CMAT,176877,66
2025-09-02 06:28:12.439523+00:00,NewDad,155817,53
2025-09-02 06:28:12.497016+00:00,SELLO,7348,23
2025-09-02 06:28:12.549514+00:00,Aby Coulibaly,15723,32
2025-09-02 06:28:12.593859+00:00,Inhaler,499760,61
2025-09-02 06:28:12.632061+00:00,MOIO,65968,47
2025-09-02 06:28:12.685271+00:00,Monjola,12709,29
2025-09-02 06:28:12.756413+00:00,Fizzy Orange,5575,30
2025-09-02 06:28:12.817726+00:00,Annie-Dog,1787,12
2025-09-02 06:28:12.866763+00:00,Kojaque,53558,37
