timestamp,artist,followers,popularity
2026-02-26 06:59:02.931696+00:00,KNEECAP,500740,60
2026-02-26 06:59:02.981650+00:00,CMAT,220499,57
2026-02-26 06:59:03.044309+00:00,NewDad,188961,51
2026-02-26 06:59:03.165944+00:00,SELLO,7509,16
2026-02-26 06:59:03.236062+00:00,Aby Coulibaly,16348,27
2026-02-26 06:59:03.329218+00:00,Inhaler,526615,57
2026-02-26 06:59:03.376778+00:00,MOIO,69505,40
2026-02-26 06:59:03.446126+00:00,Monjola,12915,23
2026-02-26 06:59:03.521316+00:00,Fizzy Orange,5973,25
2026-02-26 06:59:03.596445+00:00,Annie-Dog,1929,7
2026-02-26 06:59:03.673930+00:00,Kojaque,54655,32
