timestamp,artist,followers,popularity
2026-04-24 08:01:54.621895+00:00,KNEECAP,521125,62
2026-04-24 08:01:54.687862+00:00,CMAT,230820,59
2026-04-24 08:01:54.728653+00:00,NewDad,199182,54
2026-04-24 08:01:54.770281+00:00,SELLO,7544,18
2026-04-24 08:01:54.821324+00:00,Aby Coulibaly,16649,30
2026-04-24 08:01:54.873696+00:00,Inhaler,533599,59
2026-04-24 08:01:54.967577+00:00,MOIO,70162,41
2026-04-24 08:01:55.010971+00:00,Monjola,12973,25
2026-04-24 08:01:55.070247+00:00,Fizzy Orange,6063,27
2026-04-24 08:01:55.107220+00:00,Annie-Dog,1984,8
2026-04-24 08:01:55.148702+00:00,Kojaque,55398,38
