timestamp,artist,followers,popularity
2026-06-17 10:53:32.098565+00:00,KNEECAP,548325,63
2026-06-17 10:53:32.198358+00:00,CMAT,249364,61
2026-06-17 10:53:32.287401+00:00,NewDad,207523,52
2026-06-17 10:53:32.377873+00:00,SELLO,7571,18
2026-06-17 10:53:32.473084+00:00,Aby Coulibaly,16927,28
2026-06-17 10:53:32.577078+00:00,Inhaler,539744,56
2026-06-17 10:53:32.679968+00:00,MOIO,71425,41
2026-06-17 10:53:32.779785+00:00,Monjola,13089,25
2026-06-17 10:53:32.873859+00:00,Fizzy Orange,6192,27
2026-06-17 10:53:32.992004+00:00,Annie-Dog,2015,7
2026-06-17 10:53:33.088427+00:00,Kojaque,55947,35
