timestamp,artist,followers,popularity
2026-04-28 08:23:41.668732+00:00,KNEECAP,522747,62
2026-04-28 08:23:41.739572+00:00,CMAT,231289,59
2026-04-28 08:23:41.781854+00:00,NewDad,199872,54
2026-04-28 08:23:41.817591+00:00,SELLO,7545,18
2026-04-28 08:23:41.888031+00:00,Aby Coulibaly,16675,30
2026-04-28 08:23:41.931833+00:00,Inhaler,534066,59
2026-04-28 08:23:41.975330+00:00,MOIO,70211,41
2026-04-28 08:23:42.035202+00:00,Monjola,12975,25
2026-04-28 08:23:42.280305+00:00,Fizzy Orange,6067,27
2026-04-28 08:23:42.389656+00:00,Annie-Dog,1985,8
2026-04-28 08:23:42.444565+00:00,Kojaque,55440,38
