timestamp,artist,followers,popularity
2025-10-09 06:27:54.238055+00:00,KNEECAP,442120,63
2025-10-09 06:27:54.320306+00:00,CMAT,190218,63
2025-10-09 06:27:54.386951+00:00,NewDad,164050,54
2025-10-09 06:27:54.485043+00:00,SELLO,7483,19
2025-10-09 06:27:54.574094+00:00,Aby Coulibaly,15797,28
2025-10-09 06:27:54.678124+00:00,Inhaler,503090,58
2025-10-09 06:27:54.794947+00:00,MOIO,66795,44
2025-10-09 06:27:55.025352+00:00,Monjola,12720,25
2025-10-09 06:27:55.139933+00:00,Fizzy Orange,5710,28
2025-10-09 06:27:55.250452+00:00,Annie-Dog,1922,10
2025-10-09 06:27:55.309044+00:00,Kojaque,53640,33
