timestamp,artist,followers,popularity
2025-11-18 06:28:30.955654+00:00,KNEECAP,459117,62
2025-11-18 06:28:30.998948+00:00,CMAT,198529,60
2025-11-18 06:28:31.043593+00:00,NewDad,171869,54
2025-11-18 06:28:31.091910+00:00,SELLO,7413,19
2025-11-18 06:28:31.152560+00:00,Aby Coulibaly,15913,30
2025-11-18 06:28:31.202943+00:00,Inhaler,509632,59
2025-11-18 06:28:31.248154+00:00,MOIO,67602,44
2025-11-18 06:28:31.310889+00:00,Monjola,12755,25
2025-11-18 06:28:31.358596+00:00,Fizzy Orange,5778,28
2025-11-18 06:28:31.418853+00:00,Annie-Dog,1855,11
2025-11-18 06:28:31.464294+00:00,Kojaque,53712,33
