timestamp,artist,followers,popularity
2026-01-18 06:30:49.754183+00:00,KNEECAP,485055,63
2026-01-18 06:30:49.795119+00:00,CMAT,214204,61
2026-01-18 06:30:49.844084+00:00,NewDad,182328,55
2026-01-18 06:30:49.895354+00:00,SELLO,7489,21
2026-01-18 06:30:49.954912+00:00,Aby Coulibaly,16170,31
2026-01-18 06:30:50.009009+00:00,Inhaler,521156,61
2026-01-18 06:30:50.054352+00:00,MOIO,69056,44
2026-01-18 06:30:50.134725+00:00,Monjola,12872,27
2026-01-18 06:30:50.200998+00:00,Fizzy Orange,5890,28
2026-01-18 06:30:50.269814+00:00,Annie-Dog,1900,10
2026-01-18 06:30:50.337143+00:00,Kojaque,54210,35
