timestamp,artist,followers,popularity
2026-07-14 08:01:43.776489+00:00,KNEECAP,557346,64
2026-07-14 08:01:43.879292+00:00,CMAT,257662,62
2026-07-14 08:01:43.943082+00:00,NewDad,211257,54
2026-07-14 08:01:44.042032+00:00,SELLO,7605,19
2026-07-14 08:01:44.118667+00:00,Aby Coulibaly,17027,29
2026-07-14 08:01:44.228322+00:00,Inhaler,544045,58
2026-07-14 08:01:44.293754+00:00,MOIO,72089,43
2026-07-14 08:01:44.389714+00:00,Monjola,13220,26
2026-07-14 08:01:44.611659+00:00,Fizzy Orange,6253,28
2026-07-14 08:01:44.676478+00:00,Annie-Dog,2019,6
2026-07-14 08:01:44.806915+00:00,Kojaque,56085,36
