timestamp,artist,followers,popularity
2025-09-30 06:27:41.136812+00:00,KNEECAP,435887,66
2025-09-30 06:27:41.221821+00:00,CMAT,188250,67
2025-09-30 06:27:41.280360+00:00,NewDad,161897,57
2025-09-30 06:27:41.333548+00:00,SELLO,7479,22
2025-09-30 06:27:41.530989+00:00,Aby Coulibaly,15793,32
2025-09-30 06:27:41.577493+00:00,Inhaler,501888,62
2025-09-30 06:27:41.618476+00:00,MOIO,66494,47
2025-09-30 06:27:41.884596+00:00,Monjola,12714,29
2025-09-30 06:27:41.967343+00:00,Fizzy Orange,5697,31
2025-09-30 06:27:42.144112+00:00,Annie-Dog,1912,12
2025-09-30 06:27:42.263693+00:00,Kojaque,53617,37
