timestamp,artist,followers,popularity
2026-04-23 07:50:59.669034+00:00,KNEECAP,520870,62
2026-04-23 07:50:59.757281+00:00,CMAT,230682,59
2026-04-23 07:50:59.827161+00:00,NewDad,198979,54
2026-04-23 07:50:59.893743+00:00,SELLO,7544,18
2026-04-23 07:50:59.972887+00:00,Aby Coulibaly,16648,30
2026-04-23 07:51:00.040699+00:00,Inhaler,533470,59
2026-04-23 07:51:00.117474+00:00,MOIO,70137,41
2026-04-23 07:51:00.229430+00:00,Monjola,12974,25
2026-04-23 07:51:00.295580+00:00,Fizzy Orange,6062,27
2026-04-23 07:51:00.476330+00:00,Annie-Dog,1984,8
2026-04-23 07:51:00.536476+00:00,Kojaque,55393,38
