timestamp,artist,followers,popularity
2026-06-28 08:49:43.242719+00:00,KNEECAP,552018,63
2026-06-28 08:49:43.284279+00:00,CMAT,253623,62
2026-06-28 08:49:43.340742+00:00,NewDad,209028,53
2026-06-28 08:49:43.380544+00:00,SELLO,7586,19
2026-06-28 08:49:43.520978+00:00,Aby Coulibaly,16964,29
2026-06-28 08:49:43.573284+00:00,Inhaler,542133,57
2026-06-28 08:49:43.613415+00:00,MOIO,71600,41
2026-06-28 08:49:43.693129+00:00,Monjola,13130,26
2026-06-28 08:49:43.816035+00:00,Fizzy Orange,6221,27
2026-06-28 08:49:43.897763+00:00,Annie-Dog,2017,6
2026-06-28 08:49:43.980157+00:00,Kojaque,56001,36
