timestamp,artist,followers,popularity
2025-12-28 06:30:35.156282+00:00,KNEECAP,477478,64
2025-12-28 06:30:35.291632+00:00,CMAT,209081,62
2025-12-28 06:30:35.368607+00:00,NewDad,178894,54
2025-12-28 06:30:35.736261+00:00,SELLO,7466,22
2025-12-28 06:30:35.898572+00:00,Aby Coulibaly,16056,30
2025-12-28 06:30:35.999447+00:00,Inhaler,516974,60
2025-12-28 06:30:36.119680+00:00,MOIO,68696,45
2025-12-28 06:30:36.246162+00:00,Monjola,12833,26
2025-12-28 06:30:36.383699+00:00,Fizzy Orange,5873,28
2025-12-28 06:30:36.670408+00:00,Annie-Dog,1895,12
2025-12-28 06:30:36.747725+00:00,Kojaque,53913,35
