timestamp,artist,followers,popularity
2025-08-24 06:26:24.027546+00:00,KNEECAP,407072,66
2025-08-24 06:26:24.062623+00:00,CMAT,169492,65
2025-08-24 06:26:24.131416+00:00,NewDad,154547,54
2025-08-24 06:26:24.213979+00:00,SELLO,7337,24
2025-08-24 06:26:24.264886+00:00,Aby Coulibaly,15703,33
2025-08-24 06:26:24.329044+00:00,Inhaler,496746,62
2025-08-24 06:26:24.364722+00:00,MOIO,65794,48
2025-08-24 06:26:24.414570+00:00,Monjola,12709,29
2025-08-24 06:26:24.472846+00:00,Fizzy Orange,5518,30
2025-08-24 06:26:24.519175+00:00,Annie-Dog,1785,13
2025-08-24 06:26:24.576506+00:00,Kojaque,53543,37
