timestamp,artist,followers,popularity
2026-05-28 09:59:43.098058+00:00,KNEECAP,540454,64
2026-05-28 09:59:43.154158+00:00,CMAT,237076,57
2026-05-28 09:59:43.214667+00:00,NewDad,204351,52
2026-05-28 09:59:43.271564+00:00,SELLO,7562,16
2026-05-28 09:59:43.334850+00:00,Aby Coulibaly,16828,28
2026-05-28 09:59:43.386036+00:00,Inhaler,537381,56
2026-05-28 09:59:43.505759+00:00,MOIO,71011,40
2026-05-28 09:59:43.580806+00:00,Monjola,13013,23
2026-05-28 09:59:43.742181+00:00,Fizzy Orange,6148,25
2026-05-28 09:59:43.801145+00:00,Annie-Dog,2011,7
2026-05-28 09:59:43.866562+00:00,Kojaque,55728,35
