timestamp,artist,followers,popularity
2025-09-04 06:26:28.510635+00:00,KNEECAP,417103,66
2025-09-04 06:26:28.591251+00:00,CMAT,178369,66
2025-09-04 06:26:29.055555+00:00,NewDad,156094,53
2025-09-04 06:26:29.120306+00:00,SELLO,7351,23
2025-09-04 06:26:29.197467+00:00,Aby Coulibaly,15725,32
2025-09-04 06:26:29.260315+00:00,Inhaler,499997,61
2025-09-04 06:26:29.319378+00:00,MOIO,65997,47
2025-09-04 06:26:29.378059+00:00,Monjola,12711,29
2025-09-04 06:26:29.449283+00:00,Fizzy Orange,5618,30
2025-09-04 06:26:29.511851+00:00,Annie-Dog,1788,12
2025-09-04 06:26:29.568479+00:00,Kojaque,53558,37
