timestamp,artist,followers,popularity
2025-12-11 06:32:52.747474+00:00,KNEECAP,470671,64
2025-12-11 06:32:53.098620+00:00,CMAT,205034,62
2025-12-11 06:32:53.303167+00:00,NewDad,176305,55
2025-12-11 06:32:53.351236+00:00,SELLO,7448,21
2025-12-11 06:32:53.470634+00:00,Aby Coulibaly,15991,30
2025-12-11 06:32:53.531747+00:00,Inhaler,514493,61
2025-12-11 06:32:53.574345+00:00,MOIO,68346,45
2025-12-11 06:32:53.632966+00:00,Monjola,12808,26
2025-12-11 06:32:53.758047+00:00,Fizzy Orange,5834,28
2025-12-11 06:32:53.839962+00:00,Annie-Dog,1887,14
2025-12-11 06:32:53.892386+00:00,Kojaque,53838,35
