timestamp,artist,followers,popularity
2026-07-10 09:32:38.652009+00:00,KNEECAP,556219,64
2026-07-10 09:32:38.738964+00:00,CMAT,256684,62
2026-07-10 09:32:38.825081+00:00,NewDad,210683,53
2026-07-10 09:32:38.929916+00:00,SELLO,7599,19
2026-07-10 09:32:39.002260+00:00,Aby Coulibaly,17023,29
2026-07-10 09:32:39.119962+00:00,Inhaler,543492,58
2026-07-10 09:32:39.206610+00:00,MOIO,72003,43
2026-07-10 09:32:39.301974+00:00,Monjola,13214,26
2026-07-10 09:32:39.371025+00:00,Fizzy Orange,6249,28
2026-07-10 09:32:39.447005+00:00,Annie-Dog,2017,6
2026-07-10 09:32:39.512780+00:00,Kojaque,56073,36
