timestamp,artist,followers,popularity
2026-02-07 06:40:39.832718+00:00,KNEECAP,492654,63
2026-02-07 06:40:39.969144+00:00,CMAT,217957,61
2026-02-07 06:40:40.056967+00:00,NewDad,185924,54
2026-02-07 06:40:40.152714+00:00,SELLO,7502,20
2026-02-07 06:40:40.245675+00:00,Aby Coulibaly,16275,31
2026-02-07 06:40:40.338224+00:00,Inhaler,524014,60
2026-02-07 06:40:40.433200+00:00,MOIO,69314,43
2026-02-07 06:40:40.557802+00:00,Monjola,12896,27
2026-02-07 06:40:40.677047+00:00,Fizzy Orange,5935,27
2026-02-07 06:40:40.781000+00:00,Annie-Dog,1927,11
2026-02-07 06:40:40.882539+00:00,Kojaque,54456,35
