timestamp,artist,followers,popularity
2025-06-15 06:25:25.585182+00:00,KNEECAP,321112,64
2025-06-15 06:25:25.638655+00:00,CMAT,131140,61
2025-06-15 06:25:25.681607+00:00,NewDad,144202,53
2025-06-15 06:25:25.723240+00:00,SELLO,7165,24
2025-06-15 06:25:25.776998+00:00,Aby Coulibaly,15473,31
2025-06-15 06:25:25.813887+00:00,Inhaler,484127,63
2025-06-15 06:25:25.873824+00:00,MOIO,64465,49
2025-06-15 06:25:25.916469+00:00,Monjola,12687,30
2025-06-15 06:25:25.968372+00:00,Fizzy Orange,5254,31
2025-06-15 06:25:26.015701+00:00,Annie-Dog,1750,16
2025-06-15 06:25:26.064188+00:00,Kojaque,53291,38
