timestamp,artist,followers,popularity
2025-12-04 06:31:07.231613+00:00,KNEECAP,466722,63
2025-12-04 06:31:07.305935+00:00,CMAT,201905,61
2025-12-04 06:31:07.376109+00:00,NewDad,174793,54
2025-12-04 06:31:07.445197+00:00,SELLO,7441,21
2025-12-04 06:31:07.590661+00:00,Aby Coulibaly,15962,30
2025-12-04 06:31:07.670450+00:00,Inhaler,512656,60
2025-12-04 06:31:07.738932+00:00,MOIO,68054,45
2025-12-04 06:31:07.808869+00:00,Monjola,12799,25
2025-12-04 06:31:08.099861+00:00,Fizzy Orange,5814,28
2025-12-04 06:31:08.193449+00:00,Annie-Dog,1885,13
2025-12-04 06:31:08.281723+00:00,Kojaque,53784,34
