timestamp,artist,followers,popularity
2026-01-16 06:33:22.095747+00:00,KNEECAP,484256,63
2026-01-16 06:33:22.175139+00:00,CMAT,213677,62
2026-01-16 06:33:22.260233+00:00,NewDad,182035,54
2026-01-16 06:33:22.345005+00:00,SELLO,7490,21
2026-01-16 06:33:22.419430+00:00,Aby Coulibaly,16148,31
2026-01-16 06:33:22.541470+00:00,Inhaler,520836,61
2026-01-16 06:33:22.618782+00:00,MOIO,69022,44
2026-01-16 06:33:22.697009+00:00,Monjola,12868,27
2026-01-16 06:33:22.873135+00:00,Fizzy Orange,5889,28
2026-01-16 06:33:22.953262+00:00,Annie-Dog,1900,11
2026-01-16 06:33:23.049433+00:00,Kojaque,54165,35
