timestamp,artist,followers,popularity
2026-02-12 07:00:16.450847+00:00,KNEECAP,495261,62
2026-02-12 07:00:16.604542+00:00,CMAT,218632,59
2026-02-12 07:00:16.647530+00:00,NewDad,186717,53
2026-02-12 07:00:16.722064+00:00,SELLO,7504,18
2026-02-12 07:00:16.789962+00:00,Aby Coulibaly,16299,29
2026-02-12 07:00:16.831139+00:00,Inhaler,524657,59
2026-02-12 07:00:16.869208+00:00,MOIO,69366,42
2026-02-12 07:00:16.925660+00:00,Monjola,12903,25
2026-02-12 07:00:16.965323+00:00,Fizzy Orange,5949,26
2026-02-12 07:00:17.097898+00:00,Annie-Dog,1926,9
2026-02-12 07:00:17.139101+00:00,Kojaque,54516,33
