timestamp,artist,followers,popularity
2025-07-01 06:29:10.822365+00:00,KNEECAP,348036,66
2025-07-01 06:29:10.860371+00:00,CMAT,143099,63
2025-07-01 06:29:10.899575+00:00,NewDad,146159,53
2025-07-01 06:29:10.970798+00:00,SELLO,7229,27
2025-07-01 06:29:11.030762+00:00,Aby Coulibaly,15507,32
2025-07-01 06:29:11.074122+00:00,Inhaler,488924,63
2025-07-01 06:29:11.118434+00:00,MOIO,64981,49
2025-07-01 06:29:11.167190+00:00,Monjola,12710,30
2025-07-01 06:29:11.220984+00:00,Fizzy Orange,5320,31
2025-07-01 06:29:11.282093+00:00,Annie-Dog,1758,15
2025-07-01 06:29:11.322083+00:00,Kojaque,53379,38
