timestamp,artist,followers,popularity
2026-04-27 08:23:34.587690+00:00,KNEECAP,522288,62
2026-04-27 08:23:34.667766+00:00,CMAT,231174,59
2026-04-27 08:23:34.787592+00:00,NewDad,199681,55
2026-04-27 08:23:34.834206+00:00,SELLO,7546,18
2026-04-27 08:23:34.894346+00:00,Aby Coulibaly,16673,30
2026-04-27 08:23:34.949936+00:00,Inhaler,533935,59
2026-04-27 08:23:34.994260+00:00,MOIO,70188,41
2026-04-27 08:23:35.100581+00:00,Monjola,12974,25
2026-04-27 08:23:35.154832+00:00,Fizzy Orange,6066,27
2026-04-27 08:23:35.219843+00:00,Annie-Dog,1985,8
2026-04-27 08:23:35.293106+00:00,Kojaque,55440,38
