timestamp,artist,followers,popularity
2025-09-26 06:27:05.732240+00:00,KNEECAP,431822,66
2025-09-26 06:27:05.960683+00:00,CMAT,187103,67
2025-09-26 06:27:06.019967+00:00,NewDad,161024,56
2025-09-26 06:27:06.067331+00:00,SELLO,7371,22
2025-09-26 06:27:06.113009+00:00,Aby Coulibaly,15781,32
2025-09-26 06:27:06.258694+00:00,Inhaler,501237,61
2025-09-26 06:27:06.329236+00:00,MOIO,66393,47
2025-09-26 06:27:06.439267+00:00,Monjola,12712,29
2025-09-26 06:27:06.480278+00:00,Fizzy Orange,5689,31
2025-09-26 06:27:06.543819+00:00,Annie-Dog,1908,12
2025-09-26 06:27:06.641931+00:00,Kojaque,53611,37
