timestamp,artist,followers,popularity
2026-08-22 06:36:42.366999+00:00,KNEECAP,569756,63
2026-08-22 06:36:42.514922+00:00,CMAT,265677,62
2026-08-22 06:36:42.579356+00:00,NewDad,216057,54
2026-08-22 06:36:42.637860+00:00,SELLO,7645,19
2026-08-22 06:36:42.727857+00:00,Aby Coulibaly,17165,30
2026-08-22 06:36:42.821258+00:00,Inhaler,548554,58
2026-08-22 06:36:42.892322+00:00,MOIO,72888,44
2026-08-22 06:36:42.959642+00:00,Monjola,13292,26
2026-08-22 06:36:43.015962+00:00,Fizzy Orange,6325,29
2026-08-22 06:36:43.073988+00:00,Annie-Dog,2024,6
2026-08-22 06:36:43.140423+00:00,Kojaque,56294,36
