timestamp,artist,followers,popularity
2026-01-12 06:35:54.862429+00:00,KNEECAP,482917,63
2026-01-12 06:35:54.913823+00:00,CMAT,213016,62
2026-01-12 06:35:54.957378+00:00,NewDad,181346,54
2026-01-12 06:35:55.000773+00:00,SELLO,7488,21
2026-01-12 06:35:55.111177+00:00,Aby Coulibaly,16108,30
2026-01-12 06:35:55.169453+00:00,Inhaler,520222,61
2026-01-12 06:35:55.209988+00:00,MOIO,68959,44
2026-01-12 06:35:55.345349+00:00,Monjola,12862,26
2026-01-12 06:35:55.434231+00:00,Fizzy Orange,5883,28
2026-01-12 06:35:55.483395+00:00,Annie-Dog,1896,11
2026-01-12 06:35:55.539291+00:00,Kojaque,54123,35
